TRANSPORTISTA,CD,FECHA,SEMANA,MES ,PLACAS,FUENTE,REPORTE,SISTEMA,ESTADO,CRITICIDAD,FECHA SOLUCIÓN,DÍAS DE CIERRE,DÍAS PARA CIERRE,CUMPLIMIENTO MTTO COR,META,META RT,PORCENTAJE DE RESPUESTA TALLER,OBSERVACIONES,EVIDENCIAS ANTES,EVIDENCIAS DESPUES
Surticervezas Pacheco SAS,Galapa,25/7/2026,30,Julio,COPSX943,Checklist T2,La defensa trasera está doblada,,,,,,,,80%,,,,,
Logisticos,Galapa,25/7/2026,30,Julio,COKSP229,Checklist T2,Bien,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,25/7/2026,30,Julio,COPSX403,Checklist T2,Carpas rotas cámara lateral derecho dañada y llanta de repuesto esplotada,,,,,,,,80%,,,,,
Logisticos,Galapa,25/7/2026,30,Julio,COKSP232,Checklist T2,Bien,,,,,,,,80%,,,,,
Logisticos,Galapa,25/7/2026,30,Julio,COLCM500,Checklist T2,Ok,,,,,,,,80%,,,,,
Logisticos,Galapa,24/7/2026,30,Julio,COVEL926,Checklist T2,Que tengas ahí entran el vehículo presenta falla de fuga en el lugar interno debajo se descarga automáticamente para que tengan en cuenta,,,,,,,,80%,,,,,
Logisticos,Galapa,24/7/2026,30,Julio,COVEL942,Checklist T2,El encendido del carro está fallando,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,24/7/2026,30,Julio,COLCN035,Checklist T2,Defensas golpeadas una sola caretilla,,,,,,,,80%,,,,,
Punto Corona,Galapa,24/7/2026,30,Julio,COXMB964,Checklist T2,De deja con sus 2 carretillas y 2 conos que están dentro de la cabina conductor qué releve se llevó KIT de aseo el comenta que responde por que se lo entregaron a él,,,,,,,,80%,,,,,
Logisticos,Galapa,24/7/2026,30,Julio,COKSP233,Checklist T2,Ninguna,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,24/7/2026,30,Julio,COPSX403,Checklist T2,Carpas rotas cámara lateral derecho dañada y llanta de repuesto esplotada,,,,,,,,80%,,,,,
Logisticos,Galapa,24/7/2026,30,Julio,COVEN060,Checklist T2,Se deja con 2 carretillas y 2 conos cabina limpia,,,,,,,,80%,,,,,
Logisticos,Galapa,24/7/2026,30,Julio,COVCM617,Checklist T2,Ruido en las correas sin caucho en la puerta del conductor carpa rota lado derecho,,,,,,,,80%,,,,,
Logisticos,Galapa,24/7/2026,30,Julio,COVEK261,Checklist T2,Tiene fuga de aire las luces de las farolas no se ven el cinturón del del medio se pega,,,,,,,,80%,,,,,
Logisticos,Galapa,24/7/2026,30,Julio,COVCL944,Checklist T2,No,,,,,,,,80%,,,,,
Logisticos,Galapa,24/7/2026,30,Julio,COVEJ900,Checklist T2,sistema de dirección se solicito revisión,,,,,,,,80%,,,,,
Logisticos,Galapa,24/7/2026,30,Julio,COKSP229,Checklist T2,Bien,,,,,,,,80%,,,,,
Logisticos,Galapa,24/7/2026,30,Julio,COVEM266,Checklist T2,Arreglar luces de la carrocería arreglar fuga de aire del motor Arreglar escalapie del lado acompañante,,,,,,,,80%,,,,,
Logisticos,Galapa,24/7/2026,30,Julio,COVEL186,Checklist T2,Igual como salio,,,,,,,,80%,,,,,
Logisticos,Galapa,24/7/2026,30,Julio,COVEL944,Checklist T2,Camión tiene una falla se queda o sanconea como si los filtros estuvieran sucios,,,,,,,,80%,,,,,
Logisticos,Galapa,24/7/2026,30,Julio,COVEN030,Checklist T2,Bien salida,,,,,,,,80%,,,,,
Logisticos,Galapa,24/7/2026,30,Julio,COKSP229,Checklist T2,Bien,,,,,,,,80%,,,,,
Logisticos,Galapa,24/7/2026,30,Julio,COVEL156,Checklist T2,Ok,,,,,,,,80%,,,,,
Logisticos,Galapa,24/7/2026,30,Julio,COVEJ900,Checklist T2,"anexo video,carpa para mantenimiento",,,,,,,,80%,,,,,
Logisticos,Galapa,24/7/2026,30,Julio,COVEM266,Checklist T2,Arreglar luces de la carrocería arreglar fuga de aire del motor Arreglar escalapie del lado acompañante,,,,,,,,80%,,,,,
Logisticos,Galapa,24/7/2026,30,Julio,COVEJ085,Checklist T2,Retrovisor derecho partido en la base abajo,,,,,,,,80%,,,,,
Logisticos,Galapa,24/7/2026,30,Julio,COJTX436,Checklist T2,Ok,,,,,,,,80%,,,,,
Logisticos,Galapa,24/7/2026,30,Julio,COUYY192,Checklist T2,Paral trasero lado derecho doblada,,,,,,,,80%,,,,,
Logisticos,Galapa,24/7/2026,30,Julio,COJTX917,Checklist T2,Normal,,,,,,,,80%,,,,,
Logisticos,Galapa,24/7/2026,30,Julio,COKSP211,Checklist T2,Sin llanta de repuesto camara de reversa dañada,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,24/7/2026,30,Julio,COPSX403,Checklist T2,Carpas rotas cámara lateral derecho dañada y llanta de repuesto esplotada,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,24/7/2026,30,Julio,COLCN035,Checklist T2,Las defensas golpeadas llamtas,,,,,,,,80%,,,,,
Logisticos,Galapa,24/7/2026,30,Julio,COVEK261,Checklist T2,Las luces de las farolas no se ven tiene fuga de aire,,,,,,,,80%,,,,,
Logisticos,Galapa,24/7/2026,30,Julio,COVCL944,Checklist T2,No,,,,,,,,80%,,,,,
Logisticos,Galapa,24/7/2026,30,Julio,COLCM500,Checklist T2,Ok,,,,,,,,80%,,,,,
Logisticos,Galapa,24/7/2026,30,Julio,COKSP233,Checklist T2,Ninguna,,,,,,,,80%,,,,,
Logisticos,Galapa,24/7/2026,30,Julio,COVCM617,Checklist T2,Caucho de la puerta no tiene ruido en las correas carpa rota lado derecho,,,,,,,,80%,,,,,
Logisticos,Galapa,24/7/2026,30,Julio,COVEL186,Checklist T2,Falta de aceite hidráulico en la botella,,,,,,,,80%,,,,,
Surticervezas Pacheco SAS,Galapa,24/7/2026,30,Julio,COPSX943,Checklist T2,"La defensa trasera está doblada 
 La cinta reflectiva no la tiene 
 La guía de la carpa está desprendida",,,,,,,,80%,,,,,
Logisticos,Galapa,23/7/2026,30,Julio,COUYX699,Checklist T2,Vehículo LPZ 376 no aparece en la plataforma se coloca una placa cualquiera,,,,,,,,80%,,,,,
Logisticos,Galapa,23/7/2026,30,Julio,COKSP233,Checklist T2,Ninguna,,,,,,,,80%,,,,,
Logisticos,Galapa,23/7/2026,30,Julio,COTRK589,Checklist T2,Vehículo no Pita fuga de aire,,,,,,,,80%,,,,,
Logisticos,Galapa,23/7/2026,30,Julio,COVEN030,Checklist T2,Bien retorno,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,23/7/2026,30,Julio,COPSX403,Checklist T2,Carpas rotas cámara lateral derecho dañada y llanta de repuesto esplotada,,,,,,,,80%,,,,,
Punto Corona,Galapa,23/7/2026,30,Julio,COXMC052,Checklist T2,La carpa del lado izquierdo no abre bien de la parte de atrás,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,23/7/2026,30,Julio,COLCN035,Checklist T2,Defensas golpeafas llantas motdisquiadas,,,,,,,,80%,,,,,
Logisticos,Galapa,23/7/2026,30,Julio,COVEL587,Checklist T2,No,,,,,,,,80%,,,,,
Logisticos,Galapa,23/7/2026,30,Julio,COVEM266,Checklist T2,Arreglar fuga de aire del motor Arreglar escalapie del lado acompañante Arreglar luces de carrocería,,,,,,,,80%,,,,,
Surticervezas Pacheco SAS,Galapa,23/7/2026,30,Julio,COPSX943,Checklist T2,La defensa trasera está doblada,,,,,,,,80%,,,,,
Logisticos,Galapa,23/7/2026,30,Julio,COVCM617,Checklist T2,"Ruido en las correas sin caucho en la puerta del conductor, carpa rota lado derecho",,,,,,,,80%,,,,,
Logisticos,Galapa,23/7/2026,30,Julio,COVEL186,Checklist T2,Igual como ssalio,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,23/7/2026,30,Julio,COLCM096,Checklist T2,"Direccion dura hay que acelerar para crusar bien 
 Puerta del piloto no abre de adentro",,,,,,,,80%,,,,,
Punto Corona,Galapa,23/7/2026,30,Julio,COXMC052,Checklist T2,Una champeta partida cabina sucia golpe defensa delantera la llanta número 3 baja de aire y desprendimiento los costados,,,,,,,,80%,,,,,
Logisticos,Galapa,23/7/2026,30,Julio,COVEL587,Checklist T2,No,,,,,,,,80%,,,,,
Logisticos,Galapa,23/7/2026,30,Julio,COKSP232,Checklist T2,anexo video . protección del retrovisor partido lado del conductor,,,,,,,,80%,,,,,
Logisticos,Galapa,23/7/2026,30,Julio,COVEO282,Checklist T2,El carro tiene dos llantas. Malas,,,,,,,,80%,,,,,
Logisticos,Galapa,23/7/2026,30,Julio,COJTX921,Checklist T2,Fuga de aire de manguera,,,,,,,,80%,,,,,
Logisticos,Galapa,23/7/2026,30,Julio,COVEK258,Checklist T2,Soporte deretrovisor en mal estado lasilla del conduetor en mal estado,,,,,,,,80%,,,,,
Logisticos,Galapa,23/7/2026,30,Julio,COVEL944,Checklist T2,Sin cámara de reversa.,,,,,,,,80%,,,,,
Logisticos,Galapa,23/7/2026,30,Julio,COVCM617,Checklist T2,"Ruido en las correas, caucho de la puerta le falta,carpa rota lado derecho",,,,,,,,80%,,,,,
Logisticos,Galapa,23/7/2026,30,Julio,COVEL588,Checklist T2,Sin cámara de reversa,,,,,,,,80%,,,,,
Logisticos,Galapa,23/7/2026,30,Julio,COVEM266,Checklist T2,Arreglar luces de la carrocería arreglar fuga de aire del motor Arreglar escalapie del lado acompañante,,,,,,,,80%,,,,,
Logisticos,Galapa,23/7/2026,30,Julio,COVCL944,Checklist T2,las cortinas son unas faldas,,,,,,,,80%,,,,,
Logisticos,Galapa,23/7/2026,30,Julio,COVEL156,Checklist T2,Ok,,,,,,,,80%,,,,,
Logisticos,Galapa,23/7/2026,30,Julio,COVEK261,Checklist T2,Las luces de las farolas no se ven,,,,,,,,80%,,,,,
Logisticos,Galapa,23/7/2026,30,Julio,COVEL186,Checklist T2,Falta aceite hidráulico en la botella de la direccion,,,,,,,,80%,,,,,
Logisticos,Galapa,23/7/2026,30,Julio,COLJV116,Checklist T2,Depósito de líquido refrigerante no tiene tapa,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,23/7/2026,30,Julio,COGUR531,Checklist T2,Sin direccionales,,,,,,,,80%,,,,,
Logisticos,Galapa,23/7/2026,30,Julio,COKSP233,Checklist T2,Ninguna,,,,,,,,80%,,,,,
Surticervezas Pacheco SAS,Galapa,23/7/2026,30,Julio,COPSX943,Checklist T2,La defensa trasera está doblada,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,23/7/2026,30,Julio,COLCM096,Checklist T2,Pueta del piloto no abre del lado adentro,,,,,,,,80%,,,,,
Surticervezas Pacheco SAS,Galapa,23/7/2026,30,Julio,COPSX943,Checklist T2,"La defensa trasera está doblada 
 La guía de la carpa está desprendida 
 La cinta reflectiva no la tiene",,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,23/7/2026,30,Julio,COPSX403,Checklist T2,Carpas rotas cámara lateral derecho dañada y llanta de repuesto esplotada,,,,,,,,80%,,,,,
Logisticos,Galapa,22/7/2026,30,Julio,COVCL944,Checklist T2,Luces malas del vh,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,22/7/2026,30,Julio,COPSX368,Checklist T2,Bonper delantero golpeado y rallado,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,22/7/2026,30,Julio,COLCN035,Checklist T2,Defendas golpeadas,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,22/7/2026,30,Julio,COLCM096,Checklist T2,La puerta de conductor no abre del lado dentro,,,,,,,,80%,,,,,
Logisticos,Galapa,22/7/2026,30,Julio,COVEJ198,Checklist T2,"Cámara interior está suelta. 
 Retrovisores no de mantienen estables. 
 Un solo cono. 
 Sin llanta de repuesto..",,,,,,,,80%,,,,,
Logisticos,Galapa,22/7/2026,30,Julio,COVCM617,Checklist T2,"Ruido en las correas,sin caucho en la puerta del conductor",,,,,,,,80%,,,,,
Logisticos,Galapa,22/7/2026,30,Julio,COVEM266,Checklist T2,Arreglar luces de la carrocería arreglar fuga de aire del motor Arreglar escalapie del lado acompañante,,,,,,,,80%,,,,,
Punto Corona,Galapa,22/7/2026,30,Julio,COUYY058,Checklist T2,El vevehículperdió potencia y en el momento de colocarle los cambios le metía primera y le entraba reversa empezó a botar un humo por la parte del filtro de aire el humo olía a cpm,,,,,,,,80%,,,,,
Logisticos,Galapa,22/7/2026,30,Julio,COVEN060,Checklist T2,Ok,,,,,,,,80%,,,,,
Logisticos,Galapa,22/7/2026,30,Julio,COVEK261,Checklist T2,Las luces de las farolas no se ven,,,,,,,,80%,,,,,
Logisticos,Galapa,22/7/2026,30,Julio,COVEL926,Checklist T2,Observación el 926 Presenta una fuga de aire del lado dentro del carro se carga automáticamente,,,,,,,,80%,,,,,
Logisticos,Galapa,22/7/2026,30,Julio,COVEL186,Checklist T2,Igual como salio,,,,,,,,80%,,,,,
Logisticos,Galapa,22/7/2026,30,Julio,COVEN030,Checklist T2,No,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,22/7/2026,30,Julio,COLCN035,Checklist T2,La llanta del lado ixquierdo con boquete y la fel derecho tambien,,,,,,,,80%,,,,,
Logisticos,Galapa,22/7/2026,30,Julio,COVEL156,Checklist T2,"Frenos largos,llantas malas",,,,,,,,80%,,,,,
Logisticos,Galapa,22/7/2026,30,Julio,COVCL944,Checklist T2,no tiene Retro visor y la carpa es una falda,,,,,,,,80%,,,,,
Logisticos,Galapa,22/7/2026,30,Julio,COVEM266,Checklist T2,Arreglar luces de la carrocería arreglar fuga de aire del motor Arreglar escalapie del lado acompañante,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,22/7/2026,30,Julio,COPSX368,Checklist T2,Cauchos fuera del riel,,,,,,,,80%,,,,,
Logisticos,Galapa,22/7/2026,30,Julio,COVEK729,Checklist T2,Normal,,,,,,,,80%,,,,,
Punto Corona,Galapa,22/7/2026,30,Julio,COUYY058,Checklist T2,Tiene un solo cono y no se ve casi retrovisor derecho está aguantado con unas botellitas ahí,,,,,,,,80%,,,,,
Logisticos,Galapa,22/7/2026,30,Julio,COVEJ198,Checklist T2,"Sale con un solo cono. 
 Sin cámara de reversa 
 Cámara Interna despegada.",,,,,,,,80%,,,,,
Logisticos,Galapa,22/7/2026,30,Julio,COVEN097,Checklist T2,Bien salida,,,,,,,,80%,,,,,
Logisticos,Galapa,22/7/2026,30,Julio,COVEN060,Checklist T2,Ok,,,,,,,,80%,,,,,
Logisticos,Galapa,22/7/2026,30,Julio,COVEL186,Checklist T2,Fuga de aire,,,,,,,,80%,,,,,
Logisticos,Galapa,22/7/2026,30,Julio,COVEO276,Checklist T2,No tiene pito no sirve tiene escape de aire por las mangueras,,,,,,,,80%,,,,,
Logisticos,Galapa,22/7/2026,30,Julio,COVEN030,Checklist T2,No,,,,,,,,80%,,,,,
Logisticos,Galapa,22/7/2026,30,Julio,COVCM617,Checklist T2,Ruido en las correas sin caucho en la puerta del conductor,,,,,,,,80%,,,,,
Logisticos,Galapa,22/7/2026,30,Julio,COVEK261,Checklist T2,Las luces de las farolas no se ven,,,,,,,,80%,,,,,
Surticervezas Pacheco SAS,Galapa,22/7/2026,30,Julio,COPSX943,Checklist T2,La defensa trasera está doblada,,,,,,,,80%,,,,,
Logisticos,Galapa,22/7/2026,30,Julio,COKSP233,Checklist T2,Ninguna,,,,,,,,80%,,,,,
Logisticos,Galapa,22/7/2026,30,Julio,COLCM500,Checklist T2,No,,,,,,,,80%,,,,,
Logisticos,Galapa,22/7/2026,30,Julio,COUYY192,Checklist T2,estop trasero partidos.defensa trasera torcida estribos dañados.. defensa delantera cuartiada,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,22/7/2026,30,Julio,COLCM096,Checklist T2,Envío las fallas en retorno,,,,,,,,80%,,,,,
Logisticos,Galapa,21/7/2026,30,Julio,COKSP229,Checklist T2,Se dela con sus 2 carretillas y 1 cono stop trasero izquierdo partido y base de aluminio stop derecho doblada,,,,,,,,80%,,,,,
Logisticos,Galapa,21/7/2026,30,Julio,COVEL588,Checklist T2,Silla conductor fija,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,21/7/2026,30,Julio,COLCN035,Checklist T2,Ninguna,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,21/7/2026,30,Julio,COTMW125,Checklist T2,"Retrovisores se mueven 
 No tiene protector de sol 
 Timón cabecea",,,,,,,,80%,,,,,
Logisticos,Galapa,21/7/2026,30,Julio,COVEM266,Checklist T2,Arreglar luces de la carrocería arreglar fuga de aire del motor Arreglar escalapie del lado acompañante,,,,,,,,80%,,,,,
Logisticos,Galapa,21/7/2026,30,Julio,COVEL589,Checklist T2,Bien retorno,,,,,,,,80%,,,,,
Punto Corona,Galapa,21/7/2026,30,Julio,COUYY058,Checklist T2,Son ñlanya dr repuesto,,,,,,,,80%,,,,,
Surticervezas Pacheco SAS,Galapa,21/7/2026,30,Julio,COPSX943,Checklist T2,Bonper delantero rayado y bonper trasero doblado,,,,,,,,80%,,,,,
Logisticos,Galapa,21/7/2026,30,Julio,COVEK729,Checklist T2,"Cámara de reversa imagen invertida. 
 Vehículo en marcha, pierde potencia, se apaga. 
 Retrovisores inestables.",,,,,,,,80%,,,,,
Logisticos,Galapa,21/7/2026,30,Julio,COVEO282,Checklist T2,Ok,,,,,,,,80%,,,,,
Logisticos,Galapa,21/7/2026,30,Julio,COKSP229,Checklist T2,El cinturón de seguridad del auxiliar está dañado,,,,,,,,80%,,,,,
Logisticos,Galapa,21/7/2026,30,Julio,COVEJ198,Checklist T2,N,,,,,,,,80%,,,,,
Logisticos,Galapa,21/7/2026,30,Julio,COVEN030,Checklist T2,problemas con el arranque se pega el automatico,,,,,,,,80%,,,,,
Logisticos,Galapa,21/7/2026,30,Julio,COVCM617,Checklist T2,"Sin caucho en la puerta, ruido en las t",,,,,,,,80%,,,,,
Logisticos,Galapa,21/7/2026,30,Julio,COKSP221,Checklist T2,Bien,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,21/7/2026,30,Julio,COLCN035,Checklist T2,Ninguna,,,,,,,,80%,,,,,
Logisticos,Galapa,21/7/2026,30,Julio,COKSP221,Checklist T2,Bien,,,,,,,,80%,,,,,
Punto Corona,Galapa,21/7/2026,30,Julio,COVEN005,Checklist T2,Llanta en mal estado fuga de aire,,,,,,,,80%,,,,,
Logisticos,Galapa,21/7/2026,30,Julio,COVEL926,Checklist T2,El vehículo 926 Presenta una fuga en la manguera interna del aire por debajo del 926,,,,,,,,80%,,,,,
Punto Corona,Galapa,21/7/2026,30,Julio,COUYY058,Checklist T2,Sin cono sin llanta de repuesto,,,,,,,,80%,,,,,
Logisticos,Galapa,21/7/2026,30,Julio,COVEJ198,Checklist T2,No,,,,,,,,80%,,,,,
Logisticos,Galapa,21/7/2026,30,Julio,COVEM266,Checklist T2,Arreglar luces de la carrocería arreglar fuga de aire del motor Arreglar escalapie del lado acompañante,,,,,,,,80%,,,,,
Logisticos,Galapa,21/7/2026,30,Julio,COVEN097,Checklist T2,Ok,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,21/7/2026,30,Julio,COTMW125,Checklist T2,"No tiene tapa de combustible 
 Timón cabecea",,,,,,,,80%,,,,,
Logisticos,Galapa,21/7/2026,30,Julio,COKSP211,Checklist T2,Sin llanta de repuesto camara de reversa dañada,,,,,,,,80%,,,,,
Logisticos,Galapa,21/7/2026,30,Julio,COVEN060,Checklist T2,Sin pito,,,,,,,,80%,,,,,
Logisticos,Galapa,21/7/2026,30,Julio,COVEL589,Checklist T2,Bien salida,,,,,,,,80%,,,,,
Logisticos,Galapa,21/7/2026,30,Julio,COVCM617,Checklist T2,"Ruido en las correas, sin caucho en la puerta del conductor",,,,,,,,80%,,,,,
Logisticos,Galapa,21/7/2026,30,Julio,COKSP217,Checklist T2,"Puesta dañada del lado del auxiliar, estribo partido",,,,,,,,80%,,,,,
Logisticos,Galapa,21/7/2026,30,Julio,COVEK729,Checklist T2,"Imagen cámara de reversa invertida. 
 Retrovisores se mueven con la vibración del vehículo. (Agustar).",,,,,,,,80%,,,,,
Logisticos,Galapa,21/7/2026,30,Julio,COVEO282,Checklist T2,Ok,,,,,,,,80%,,,,,
Logisticos,Galapa,21/7/2026,30,Julio,COUYX114,Checklist T2,Ok,,,,,,,,80%,,,,,
Surticervezas Pacheco SAS,Galapa,21/7/2026,30,Julio,COPSX943,Checklist T2,Bonper trasero doblado y delantero rayado,,,,,,,,80%,,,,,
Logisticos,Galapa,21/7/2026,30,Julio,COVEL186,Checklist T2,Silla del conductor no tiene estabilidad,,,,,,,,80%,,,,,
Logisticos,Galapa,20/7/2026,30,Julio,COLCM505,Checklist T2,Swich del vh desarmado,,,,,,,,80%,,,,,
Logisticos,Galapa,20/7/2026,30,Julio,COVEN097,Checklist T2,Luces deficientes,,,,,,,,80%,,,,,
Logisticos,Galapa,20/7/2026,30,Julio,COKSP237,Checklist T2,"Retrovisor de lado izquierdo quebrado 
 Sin cámara de reversa 
 Stop posterior partido partido 
 Carrocería posterior golpeada en el centro. 
 El seguro de las cortinas no asegura correctamente.",,,,,,,,80%,,,,,
Logisticos,Galapa,20/7/2026,30,Julio,COKSP217,Checklist T2,Escala pie izquierdo partido,,,,,,,,80%,,,,,
Logisticos,Galapa,20/7/2026,30,Julio,COKSP217,Checklist T2,Escala pie izquierdo del lado de conductor partido,,,,,,,,80%,,,,,
Logisticos,Galapa,20/7/2026,30,Julio,COUYX114,Checklist T2,No,,,,,,,,80%,,,,,
Logisticos,Galapa,20/7/2026,30,Julio,COVEO282,Checklist T2,No cuenta con cámaras de reversa ni laterales tampoco con llanta de repuesto ni conos se deja con sus 2 carretillas,,,,,,,,80%,,,,,
Logisticos,Galapa,20/7/2026,30,Julio,COVEO276,Checklist T2,Fuga de aire en los acoples de las bombonas,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,20/7/2026,30,Julio,COPSX403,Checklist T2,Carpas rotas cámara lateral derecho dañada y llanta de repuesto esplotada,,,,,,,,80%,,,,,
Logisticos,Galapa,20/7/2026,30,Julio,COVCM617,Checklist T2,Ruido en las correas,,,,,,,,80%,,,,,
Logisticos,Galapa,20/7/2026,30,Julio,COKSP237,Checklist T2,"Stop posterior izquierdo partido 
 Sin carretillas y conos 
 Golpe posterior en la carrocería 
 Retrovisor derecho principal quebrado. 
 Frenos largos. 
 No tiene cámara de reversa.",,,,,,,,80%,,,,,
Logisticos,Galapa,20/7/2026,30,Julio,COKSP217,Checklist T2,"Punto de apoyo peldaño del conductor en mal estado. 
 Carretillas para cambio balineras 
 stop posterior pasta partida. 
 Sin cámara de reversa.",,,,,,,,80%,,,,,
Logisticos,Galapa,20/7/2026,30,Julio,COVEN030,Checklist T2,Ok,,,,,,,,80%,,,,,
Logisticos,Galapa,20/7/2026,30,Julio,COVEM266,Checklist T2,Arreglar luces de la carrocería arreglar fuga de aire Arreglar escalapie del lado acompañante,,,,,,,,80%,,,,,
Logisticos,Galapa,20/7/2026,30,Julio,COVCM617,Checklist T2,Ruido en las correas,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,20/7/2026,30,Julio,COPSX403,Checklist T2,Carpas rotas cámara lateral derecho dañada y llanta de repuesto esplotada,,,,,,,,80%,,,,,
Logisticos,Galapa,20/7/2026,30,Julio,COLCM505,Checklist T2,Bien,,,,,,,,80%,,,,,
Logisticos,Galapa,20/7/2026,30,Julio,COKSP229,Checklist T2,Ok,,,,,,,,80%,,,,,
Logisticos,Galapa,20/7/2026,30,Julio,COLCM500,Checklist T2,Ok,,,,,,,,80%,,,,,
Logisticos,Galapa,20/7/2026,30,Julio,COVEK258,Checklist T2,"Defensa delantera rayada y partida, espejo principal mal estado ambos lados, no tiene luces en la cabina, no tiene cono, la silla del medio mal estado y la plumilla del limpia vidrio no funciona lado derecho",,,,,,,,80%,,,,,
Logisticos,Galapa,20/7/2026,30,Julio,COVEN972,Checklist T2,No,,,,,,,,80%,,,,,
Logisticos,Galapa,20/7/2026,30,Julio,COVEL186,Checklist T2,Silla del conductor sin estabilidad,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,19/7/2026,29,Julio,COLCM497,Checklist T2,Espejos laterales partidos.,,,,,,,,80%,,,,,
Logisticos,Galapa,19/7/2026,29,Julio,COVCM617,Checklist T2,Ok,,,,,,,,80%,,,,,
Logisticos,Galapa,19/7/2026,29,Julio,COKSP217,Checklist T2,"Defensa delantera rayada y partida, estribu partido lado izquierdo y la puerta del lado derecho no abre por fuera",,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,19/7/2026,29,Julio,COLCM497,Checklist T2,llanta del lado del conductor con un boquetes,,,,,,,,80%,,,,,
